title,text,subject,date
 ‘Ghost Of Witness Flipped’: Hilarious SNL Skit Takes Trump Into His Own Private Holiday Hell (VIDEO),"By now, everyone knows that disgraced National Security Adviser Michael Flynn has flipped on Donald Trump. Of course, the good folks at Saturday Night Live, who have been mocking Trump relentlessly, couldn t resist using this to needle the notoriously thin -skinned, sorry excuse for a  president.  It also helps that we are in the midst of the holiday season, which enabled SNL to use a seasonal classic, A Christmas Carol, to poke fun at Trump.Alec Baldwin took up the mantle to play Trump again, who is visited by a fictional Michael Flynn (Mikey Day) in chains, and seems positively terrified of the Ghost of Michael Flynn, who appears to tell Trump, it s time to come clean for the good of the country.  After that, the Ghosts of Christmas Past, Present, and Future line up to torture Trump in the Oval Office.The Ghost of Christmas Past is fired NBC host Billy Bush (Alex Moffat), of Trump s infamous  grab em by the pussy  tape. Then it was time for a shirtless Vladimir Putin (Beck Bennet) to arrive, to remind Trump of the fact that he wouldn t be president without help from the Russian government, and that he s about to have all of their efforts be for naught. The Ghost of Christmas Future is the best of all, with a positively wickedly delicious version of Hillary Clinton, played by Kate McKinnon, who gleefully says to Trump: You Donald, have given me the greatest Christmas gift of all! You have no idea how long I ve wanted to say this,  lock him up! Lock him up indeed. This entire criminal administration belongs in jail. It will go from Flynn, to Pence, to Trump Jr., and then to Trump himself   and then Hillary will really have the last laugh.",News,"December 3, 2017"
 Leaked Email Proves Trump Officials Aware Russia Had ‘Thrown The USA Election’ To Trump,"Donald Trump s current deputy national security adviser K.T. McFarland, a former Fox News personality, K. T. McFarland admitted in an email to a colleague during the 2016 presidential transition to Russia throwing the election to Trump. The leaked email was written just weeks before Trump s inauguration and it states that sanctions would make it difficult to ease relations with Russia,  which has just thrown the U.S.A. election to him. The New York Times reports:But emails among top transition officials, provided or described to The New York Times, suggest that Mr. Flynn was far from a rogue actor. In fact, the emails, coupled with interviews and court documents filed on Friday, showed that Mr. Flynn was in close touch with other senior members of the Trump transition team both before and after he spoke with the Russian ambassador, Sergey I. Kislyak, about American sanctions against Russia.A White House lawyer tried to explain McFarland s email to the The Times by saying that she was referring to the Democrats  portrayal of the election. That doesn t make any sense, by the way.McFarland wrote the email to Thomas P. Bossert, who currently serves as Trump s homeland security adviser, then he forwarded it to future National Security Advisor Michael Flynn (now indicted), future Chief of Staff Reince Priebus, future senior strategist Stephen Bannon, and future press secretary Sean Spicer, the Daily Beast reports.With all the pearl-clutching we witnessed from conservatives about Hillary Clinton s emails, you d think they wouldn t be sending messages about Russia throwing the election to Trump.This past March, John Oliver, the host of the HBO comedy show Last Week Tonight started a segment called  Stupid Watergate,  which he described as  a scandal with all the potential ramifications of Watergate, but where everyone involved is stupid and bad at everything. Nailed it!Photo by Chip Somodevilla/Getty Images.",News,"December 2, 2017"
 Trump Just Admitted He Knew Flynn Lied To The FBI Before He Asked Comey To Drop The Investigation,"Donald Trump really should have taken his staffers  advise and not tweeted about former national security adviser Michael Flynn because the former reality show star just implicated himself. I had to fire General Flynn because he lied to the Vice President and the FBI,  Trump tweeted.  He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide! I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide!  Donald J. Trump (@realDonaldTrump) December 2, 2017 Oh my god, he just admitted to obstruction of justice,  former Justice Department spokesman Matthew Miller tweeted.  If Trump knew Flynn lied to the FBI when he asked Comey to let it go, then there is your case. Oh my god, he just admitted to obstruction of justice. If Trump knew Flynn lied to the FBI when he asked Comey to let it go, then there is your case. https://t.co/c6Wtd0TfzW  Matthew Miller (@matthewamiller) December 2, 2017However, last February, then-White House press secretary Sean Spicer said Trump asked Flynn to resign from his position because of  eroding trust. There is not a legal issue but rather a trust issue,  he said at the time.After Flynn left, Trump defended him, calling the disgraced former national security adviser a  wonderful man. I think he s been treated very, very unfairly by the media   as I call it, the fake media, in many cases,  Trump said in February.  I think it s really a sad thing he was treated so badly. When Flynn resigned, he apologized for giving an inaccurate assessment of his conversation with Russian Ambassador Sergey Kislyak to Mike Pence, who, at the time, was the vice-president elect.Pence then said that Flynn had not discussed sanctions with Kislyak.The day after Flynn resigned, Trump, according to then-FBI Director James Comey, asked him to  let go  of an investigation into Flynn.Trump admitted that he knew Flynn lied to the FBI, then he asked Comey to drop the investigation. Shorter version: Trump just tripped over his own little d*ck and presented exhibit A for trial because he obstructed justice.Photo by Steve Pope/Getty Images.",News,"December 2, 2017"
 Watch This Awesome Mashup of Michael Flynn Leading The ‘Lock Her Up’ Chant As He Goes Off To Court (VIDEO),"Donald Trump s disgraced National Security Adviser Michael Flynn has just plead guilty to lying to the FBI   a felony. He has also agreed to testify against Trump in exchange for leniency from Special Counsel Robert Mueller s team. The irony here is beyond delicious   especially since Flynn infamously led the  LOCK HER UP!  chants at the 2016 Republican National Convention, saying that Hillary Clinton was some kind of criminal, and that if Trump was elected they d be able to put her in jail, where many Trump supporters believe she belongs. Well, now the tables are turned, and it is Flynn who will be heading to jail, and the people who realize who the REAL criminals are have been having a field day. Perhaps one of the best pieces of Twitter schaudenfraude is this video of Flynn heading into court to plead guilty with the  Lock her up!  chant being played:I mashed up Michael Flynn s perp walk with audio of him leading a  lock her up  chant. pic.twitter.com/L1o5CjJXrQ  Adam Smith (@asmith83) December 1, 2017This is BEYOND awesome. These fools thought they d get a chance to put Hillary Clinton in jail as if we live in some kind of banana republic. Instead, they are all turning on each other in order to save their own asses in the best circular firing squad any of us ever could have imagined. Michael Flynn is going to sing like a canary so that he can keep himself and his equally criminal son out of federal prison   and railroad the entire Trump crime family into the slammer   just where they belong.The GOP made a deal with the devil when their ignorant, bigoted voters chose this unfit orange overlord to be their presidential nominee. Now, they are very likely to rue the day they ever heard the name Donald Trump.Featured image via Chip Somodevilla/Getty Images",News,"December 1, 2017"
 White House Panics Knowing Flynn Is Going To Take Them Down,"While Donald Trump has been taking vacations, special counsel Robert Mueller has been working hard on the Russia investigation. Instead of golfing this weekend, we suggest that the former reality show star huddle with his lawyers. Trump s former national security adviser Michael Flynn pleaded guilty to lying to the FBI about conversations with the Russian ambassador and he s fully cooperating with Mueller. As part of the plea deal, Flynn admitted that he was directed by a senior member of the Trump transition team to make contact with Russian officials in December. In addition, Flynn is prepared to testify that Trump as a candidate, ordered him to make contacts with the Russians.This marks the first instance of solid proof that there was collusion between team Trump and a hostile foreign government.On Friday, just after the news broke, the White House insisted that Flynn s guilty plea will not implicate Trump or anyone else in the White House.The White House said in a statement that Flynn was fired for making false statements to Trump officials, and that he worked for the administration for a short time   and that he was a former Obama administration official. The false statements involved mirror the false statements to White House officials which resulted in his resignation in February of this year,  said White House lawyer Ty Cobb.  Nothing about the guilty plea or the charge implicates anyone other than Mr. Flynn. The White House then referred to Flynn as the  former National Security Advisor at the White House for 25 days  as well as  a former Obama administration official. However, the White House left out a few important details. President Obama fired Flynn as head of the Defense Intelligence Agency and he also warned Trump about Flynn during a discussion two days after the election and emphasized that he had concerns about him joining the national security team for the new president.On top of that, just after Flynn was forced to resign, Trump called him a  wonderful man  who was treated unfairly by the media.Photo by David Becker/Getty Images.",News,"December 1, 2017"
 BREAKING: Michael Flynn CRACKS – Will Testify To Mueller Against Trump Himself,"Michael Flynn, Trump s embattled former national security adviser, has reportedly caved in and will testify to Robert Mueller and his team about Trump s collusion with Russia. According to an ABC News special report, Flynn has pleaded guilty to charges that include making false statements to the FBI. Most importantly, he admitted in his plea that officials on Trump s transition team directed his contacts with Russian officials.Furthermore, according to CNN s David Wright on Twitter, there s more to it than that. He s reporting that Brian Ross, who reported for ABC News, said that Flynn also says he s prepared to testify that Trump himself  ordered him, directed him, to make contact with the Russians, which contradicts all that Donald Trump has said at this point. .@BrianRoss reports Michael Flynn  is prepared to testify that President Trump as a candidate   Donald Trump   ordered him, directed him, to make contacts with the Russians, which contradicts all that Donald Trump has said at this point.  David Wright (@DavidWright_CNN) December 1, 2017.@BrianRoss:  As well, we re told that Flynn made the decision to cooperate only in the last 24 hours. That he is distraught about this decision, but feels he is doing the right thing for his country     David Wright (@DavidWright_CNN) December 1, 2017.@BrianRoss:   and that he is facing huge legal bills of more than a million dollars, and he said that finally he had to go and do this for that reason. He expects to put his house on the market. He is facing serious financial problems.  David Wright (@DavidWright_CNN) December 1, 2017For his part, Flynn issued a statement saying the following: Actions I acknowledged in court today are wrong, and through my faith in God, I am working to set things right. My guilty plea and agreement to cooperate with the Special Counsel s Office reflect a decision I made in the best interests of my family and of our country. I accept full responsibility for my actions. The White House has said that this is merely more of what got Flynn fired in the first place, and that this will have zero effect on Trump. Har de har har   don t make us laugh too hard. It hurts. Merry Christmas to Donald Trump and his entire treasonous family and administration! We hope you like orange jumpsuits!Featured image via Chip Somodevilla/Getty Images",News,"December 1, 2017"
 Trump Gets An Epic F**ck You From Britain Over His White Supremacist Retweets,"Donald Trump has a white supremacy problem, and now it is causing Great Britain, America s closest ally, to rebuke him in an historically public way. After Trump retweeted the leader of Britain First, a fascist white nationalist group, Prime Minister Theresa May decided she had had enough. She publicly criticized Trump, and made it clear that she in no way approved of his identifying with Britain First. May said of Trump s tweets: The fact that we work together does not mean that we re afraid to say when we think the United States has got it wrong, and be very clear with them. And I m very clear that retweeting from Britain First was the wrong thing to do. May went on to call Britain First a  hateful organization  that has caused division in her nation. Now, it seems that a so-called  working visit  that had been planned soon for Trump in Britain will now be cancelled.Trump, of course, instead of trying to patch things up in the  special relationship  that has always existed between the United States and Great Britain, decided to attack the Prime Minister of our closest and most important ally   again, of course, via Twitter:.@Theresa_May, don t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!  Donald J. Trump (@realDonaldTrump) November 30, 2017Donald Trump is an absolute disgrace. He is shredding America s international relationships, and painting us as a country full of bigoted, knuckle-dragging morons in front of the entire world. No matter who cancelled the visit to the UK for Trump, they were right to do so. The UK s citizens are right to be outraged that this buffoon was set to come to their great nation. Now, if only we Americans could get rid of him in the same way. We can hope.Featured image via Thomas Lohnes/Getty Images",News,"December 1, 2017"
 This Hilarious Campaign Ad Shows Voters How They Can Avoid Scandalous Elected Officials,"In Michigan, the upcoming election in 2018 presents voters with an interesting option: They could, for the first time, have an all-female  ticket  for every major office being contested. Senator Debbie Stabenow is up for re-election, and odds are good that the nominees for Governor, Attorney General, and Secretary of State will all be women.At least one of those candidates thinks that s a very good thing. Democratic candidate for AG Dana Nessel has produced a campaign ad that capitalizes on the benefits of being female when it comes to running for public office. Namely, the fact that she doesn t have a d*ck to wave at every passerby.With the wave of allegations over the last few weeks, beginning with the outing of movie mogul Harvey Weinstein as a total pervert and a sexual predator, it seems like everywhere you look there s someone else being ousted from their position or job for having at least acted like a pig   and in some cases the allegations are even worse.Of course, not everyone is suffering from the paradigm shift that has stoked bravery in women across America and around the world. The highest office in the country is, of course, occupied by a man who s been accused by at least 19 women of everything from sexual harassment to actual inappropriate physical touching. And the open US Senate seat in Alabama is currently being contested by, on the Democratic side, the guy who successfully prosecuted the 1963 bombing of the 16th Street Baptist Church in Birmingham that killed four young black girls, and on the Republican side, a guy who s accused of pursuing, dating, and touching teenage girls as young as 14 when he was an Assistant District Attorney in his 30 s.Dana Nessel wants to help you avoid all of that unseemly contact with potentially predatory men by simply not being one: [W]hen you re choosing Michigan s next attorney general, ask yourself this: Who can you trust most not to show you their penis in a professional setting? Is it the candidate who doesn t have a penis? I d say so. Watch the amazing ad here:Featured image via Bill Pugliano/Getty Images",News,"November 30, 2017"
 Joe Scarborough: It’s Not Our Imagination – Trump Really Is Losing His Mind (VIDEO),"People have long speculated about Donald Trump s mental state. While it was once seen as unseemly to suggest that a public figure may be crazy, Trump s alarming behavior warrants an exception   especially since he has the nuclear codes. Well, it s not our imagination   and that s not just because we can see with every wild statement and unhinged Twitter rant that something is wrong with Trump. It s because, according to former Republican Congressman and current host of MSNBC s Morning Joe reported on Thursday that several of Trump s allies confided to him that Trump has dementia.Then, Scarborough went all in, and called for the use of the 25th Amendment to remove Trump, and in doing so, decided to list many of Trump s infamous incidences of con artistry in the process: If this is not what the 25th Amendment was drafted for, I would like the Cabinet members serving America   not the president   you serve America, and you know it. You know you don t serve Donald J. Trump. Scam developer, scam Trump University proprietor, reality TV show host. You don t represent him. You represent 320 million people whose lives are literally in your hands, and we are facing a showdown with a nuclear power. You have somebody inside the White House that the New York Daily News says is mentally unfit. That people close to him say is mentally unfit, that people close to him during the campaign told me had early stages of dementia. This is astounding. Joe Scarborough is no liberal. I disagree with a lot of what he says, but he s definitely putting his country before his party, and doing the right thing. It s time for Republicans to stop being cowards and remove Trump.Featured image via Win McNamee/Getty Images",News,"November 30, 2017"
 Sources Confirm Robert Mueller’s Office Interviewed Jared Kushner Several Weeks Ago,"Jared Kushner, senior White House adviser and son-in-law of President Donald Trump, was interviewed by special counsel Robert Mueller s office at the beginning of November, according to a source familiar with the process. As part of an interview that lasted approximately 90 minutes, Kushner was quizzed mainly on his interactions, meetings, and any general contact he had with former national security adviser Michael Flynn, as well as his son, in regards to Flynn s private business dealings with his firm, Flynn Intel Group. Mr. Kushner has voluntarily cooperated with all relevant inquiries and will continue to do so,  Kushner s attorney, Abbe Lowell, said in a statement given to NBC News.The news of Kushner s interview first came to light when grand jury testimony related to Flynn s private business dealings was postponed by prosecutors working for Mueller, the reason for which is still unclear. This postponement came just a week after Flynn s attorneys alerted President Trump s legal team that information related to the case could no longer be shared between the two parties, nor are they allowed to publicly comment on the matter. It is not uncommon for defense teams to share information, but the practice is considered unethical once a conflict of interest arises, not that Donald Trump has ever been particularly concerned with matters as trivial as  ethics. The fact that Flynn s attorneys are no longer sharing information with Trump s legal team is in no way proof that Flynn is cooperating with the special counsel, but it is a decent sign that he is working with them, but Trump s team has been expecting this for quite some time. It is probably a plea deal,  Jay Sekulow, a member of President Trump s legal team, told CBS News earlier in the month.  That is the assumption. And if it is a plea that doesn t necessarily mean it has anything to do with the president. The Manafort indictment didn t have anything to do with the campaign or Trump. Michael Flynn served as the head of the Defense Intelligence Agency until he was fired from the position in 2014 by former President Barack Obama, however, he still retained a security clearance, even during Trump s presidential campaign and transition into the White House until Flynn s role was terminated 23 days into Trump s presidency. Any possible cooperation Flynn has with the prosecution could give Mueller s counsel insight into the Trump campaign s operations and potential dealings with Russia, as well as the first few weeks of his presidency.The FBI is already looking into both Flynn s Trump lobbying and Flynn Intel Group s research work for an unfinished film for which the firm was paid $530,000 by a Turkish businessman. Employees of Sphere Consulting, who did public relations work on the film, have been turning over documents requested by Mueller s investigators and sitting for voluntary interviews for several months.Featured image via Olivier Douliery   Pool/Getty Images",News,"November 30, 2017"
 Trump Sends Crazy-Time Tweet To The Wrong Account After Losing His Sh*t Over World Leader’s Remarks,"Donald Trump retweeted fake news videos in the early hours of the morning and for that, he was widely condemned. The White House responded to say that it doesn t matter if the former reality show star posted fake videos about Muslims because  the threat is real!  Scary, huh? A backlash ensued after Trump retweeted three times from a woman who was convicted of a hate crime in the U.K.The current occupant of the White House is upset because British Prime Minister Theresa May responded to Trump s widely condemned retweets this morning, saying,  It is wrong for the president to have done this.  In a statement, Downing street further said,  Britain First seeks to divide communities by their use of hateful narratives that peddle lies and stoke tensions. They cause anxiety to law-abiding people. Members of British Parliament also condemned Trump s retweets.So naturally, Trump lashed out on Twitter at our ally s leader. The problem is that he tweeted to the wrong Theresa May, a person who only has 6 followers, causing that Twitter user to receive nearly 9,000 notifications.We took a screen capture because we knew (and he did) the Dotard would delete it. Here s Trump s full tweet to the totally wrong person. Finally, Trump tweeted the correct Theresa May, writing the same message:  Don t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine! .@Theresa_May, don t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!  Donald J. Trump (@realDonaldTrump) November 30, 2017Wrong! We are not doing  fine  when the so-called leader of the free world tweets to the wrong world leader, even though he is addicted to Twitter and still cannot tweet correctly. And now that he has corrected his tweet, he sounds just as idiotic as he did this morning when he started tweeting out fake videos in order to promote his ban on Muslim countries.What a fuckin  moron.Photo by David Becker/Getty Images",News,"November 29, 2017"
 Americans Once Elected A President After He Was Accused Of Raping A 13-Year-Old Girl,"After an awful campaign filled with hateful rhetoric, American voters elected a man to lead the most powerful country on earth even after he was accused of raping a 13-year-old. The year was 2016 and the accused was an alleged billionaire, former reality show star and an admitted sexual predator. Still, even after the revelations, conservatives saw nothing wrong with Donald Trump s behavior. The plaintiff described the horrifying incident in which Trump and his friend Jeffrey Epstein allegedly raped a child. A lawsuit was filed which claims that threats were made in order for the victim to keep her mouth shut about what had just happened.Both Defendants let Plaintiff know that each was a very wealthy, powerful man and indicated that they had the power, ability, and means to carry out their threats. Indeed, Defendant Trump stated that Plaintiff shouldn t ever say anything if she didn t want to disappear like Maria, a 12-year-old female that was forced to be involved in the third incident with Defendant Trump and that Plaintiff had not seen since that third incident, and that he was capable of having her whole family killed.There was a witness who backed up  Jane Doe s  claims. According to the lawsuit, Trump and Epstein  sexually and physically  abused the then 13-year-old plaintiff and forced her  to engage in various perverted and depraved sex acts    including being  forced to manually stimulate Defendant Trump with the use of her hand upon Defendant Trump s erect penis until he reached sexual orgasm,  and being  forced to engage in an unnatural lesbian sex act with her fellow minor and sex slave, Maria Doe, age 12, for the sexual enjoyment of Defendant Trump    after luring her to a  series of underage sex parties  by promising her  money and a modeling career,  according to Snopes.Trump has admitted knowing Epstein for 15 years. Epstein was named in multiple similar lawsuits, served 13 months in jail, and is registered as a sex offender for life.The lawsuit which was filed in California on April 26, 2016, was dismissed over technical filing errors and it was refiled in June of the same year, then dropped again in November after the plaintiff received death threats.Last year, Trump was also accused by 16 women of sexually harassing or assaulting them. Conservatives went on to elect him knowing full well that he is a sexual predator because he said so in the Access Hollywood tape.History will not be kind as it remembers November of 2016.Photo by Alex Wong/Getty Images.",News,"November 29, 2017"
" Trump’s Biggest KKK Fan Is Back, And He Just LOVED Those Anti-Muslim Tweets This Morning","Just in case you needed any more proof that Donald Trump s racist tweets were a thinly-coded message to his alt-right, anti-Muslim, and white supremacist followers, a former Grand Wizard of the KKK has jumped on board today in praise of President Hates-a-Lot.It wasn t enough that the KKK endorsed Trump during his campaign to stop his multitudes of followers from voting for him, so it s hard to say whether Duke s full-throated endorsement of today s disgusting display of racism will be any different. But for the average American, seeing the former Klan leader get behind Trump so vigorously should make them more than a little sick.To even go to Duke s page on Twitter is to subject yourself to a blinding cover photo, all white, with a blue-eyed  Aryan  baby in the upper corner, and the words  It s Okay To Be White  across the middle. The phrase is part of a hate campaign that  Doctor  Duke has been pushing across America, a play on the notion that there is some kind of war on white people happening.But the tweet itself is disturbing:Trump retweets video of crippled white kid in Europe being beaten by migrants, and white people being thrown off a roof and then beaten to death, He's condemned for showing us what the fake news media WON'T. Thank God for Trump! That's why we love him!  David Duke (@DrDavidDuke) November 29, 2017By invoking God in his message, Duke is trying the age-old tactic of pretending that white supremacy has its roots in Christianity, an angle that KKK members have tried to use for generations.Sadly, it works on some followers of both Duke s and of Donald Trump s. It seems there s quite a bit of crossover between the two racist groups. That s no surprise: The KKK were absolutely instrumental in getting Trump elected.The bottom line is, both men know exactly what they re doing when they send messages like that to their followers. Trump s racist retweets were already disgraceful enough. But continuing to leave them on his Twitter feed even after seeing praise from a Loyal White Knight like David Duke is just rubbing salt in the wound.Featured image via William Thomas Cain/Getty Images",News,"November 29, 2017"
 Trump Spent The Night Retweeting A White Supremacist Convicted Criminal,"While most of us were sleeping, Donald Trump spent his night retweeting a white supremacist who was convicted in the UK for harassing a Muslim woman in front of her two young children. Jayda Fransen was arrested in October during a neo-Nazi rally for violating terms of her bail. Fransen, Deputy Director of Britain First is thrilled to have been retweeted three times by the so-called president of the United States. Trump even retweeted a video of a boy on crutches being murdered, just in case you haven t had enough gore in your life.The former reality show star s retweets even stunned Paul Joseph Watson, Infowars editor-at-large who suggested the move was  not great optics. Yeah, someone might want to tell whoever is running Trump's Twitter account this morning that retweeting Britain First is not great optics.   Paul Joseph Watson (@PrisonPlanet) November 29, 2017Even Infowars thinks Trump went too far. Let that sink in for a moment.Here s a screen capture of the snuff film Trump retweeted.Fransen was super excited that Trump shared her anti-Muslim videos to his 44 million followers and went all caps in her tweet. THE PRESIDENT OF THE UNITED STATES, DONALD TRUMP, HAS RETWEETED THREE OF DEPUTY LEADER JAYDA FRANSEN S TWITTER VIDEOS!  Fransen tweeted.  DONALD TRUMP HIMSELF HAS RETWEETED THESE VIDEOS AND HAS AROUND 44 MILLION FOLLOWERS! GOD BLESS YOU TRUMP! GOD BLESS AMERICA! THE PRESIDENT OF THE UNITED STATES, DONALD TRUMP, HAS RETWEETED THREE OF DEPUTY LEADER JAYDA FRANSEN'S TWITTER VIDEOS! DONALD TRUMP HIMSELF HAS RETWEETED THESE VIDEOS AND HAS AROUND 44 MILLION FOLLOWERS! GOD BLESS YOU TRUMP! GOD BLESS AMERICA! OCS @JaydaBF @realDonaldTrump pic.twitter.com/BiQfQkTra9  Jayda Fransen (@JaydaBF) November 29, 2017Trump cult member Piers Morgan was shocked by the retweets, too.  Good morning, Mr President @realDonaldTrump   what the hell are you doing retweeting a bunch of unverified videos by Britain First, a bunch of disgustingly racist far-right extremists?  he tweeted.  Please STOP this madness & undo your retweets. Good morning, Mr President @realDonaldTrump   what the hell are you doing retweeting a bunch of unverified videos by Britain First, a bunch of disgustingly racist far-right extremists? Please STOP this madness & undo your retweets.  Piers Morgan (@piersmorgan) November 29, 2017The video of the man being pushed off of a rooftop was filmed in Egypt during the 2013 overthrow of president Mohamed Morsi and the man complicit of the crime was hanged after being found guilty, according to BuzzFeed News.When British Labour Party politician Jo Cox was murdered by a far-right terrorist, he shouted,  This is for Britain ,  keep Britain independent , and  Britain first  as he attacked her.Cox s husband responded to Trump s retweets, writing,  Trump has legitimised the far right in his own country, now he s trying to do it in ours. Spreading hatred has consequences & the President should be ashamed of himself. Trump has legitimised the far right in his own country, now he s trying to do it in ours. Spreading hatred has consequences & the President should be ashamed of himself.  Brendan Cox (@MrBrendanCox) November 29, 2017Trump just promoted a woman who was convicted of a hateful act in Britain, much to the distress of a widowed man whose wife s murder shocked the world. Either Trump doesn t know how to Google or he s a hateful bigot   or both. You choose.Photo by Zach Gibson   Pool/Getty Images.",News,"November 29, 2017"
 Sean Hannity Is Throwing A Stage-4 Temper Tantrum Over The Photo He Posed For (IMAGE),"We re not sure why Fox News host Sean Hannity posed for this picture (see below) since he s obviously not happy with it but now, Donald Trump s cult member is upset with the New York Times for selecting the photo for the cover of its magazine. Along with the photo, the cover reads,  How Far Will Sean Hannity Go? So @nytimes takes 100 s and 100 s of pics. Obviously they picked the best one?  the Fox News host tweeted to his more than 3.1 million followers.So @nytimes takes 100 s and 100 s of pics. Obviously they picked the best one? https://t.co/6c0yV1lupe  Sean Hannity (@seanhannity) November 28, 2017Here s the photo that s freaking Hannity out.Internet users thought Hannity s reaction to the photo was pretty funny.Snowflake much Sean?  Paul Dickinson (@prdickinson) November 28, 2017We re wondering the same thing.Why would this dummy pose for a photo like that if he didn't want them to use it?     CaptainPajamas (@captainpajamas) November 28, 2017Makes you look young. And deranged. So half-accurate.  Doug Brooks (@Hoosier84) November 28, 2017Hahahajahahaaa  Cathy R   (@CathyMaiRu) November 28, 2017I liked this one.. pic.twitter.com/wL9en474YQ  Hanna (@hanna_shane) November 28, 2017Could be worse. They could have taken a pic when you first got out of bed.  pic.twitter.com/6hKUGGIYRm  greg fuller (@GregFuller4Real) November 28, 2017I think they did.  Loud Asshat  Drain The Trumps (@DrainTheTrumps) November 28, 2017When Donald Trump was the president-elect, he wanted the media to stop publishing unflattering photos of him so naturally, Internet users circulated them quickly. Trump hates photos displaying his many chins. Trump was speaking off-the-record at the time to whine about the unflattering shots. He also complained about photos of himself that NBC used that he found unflattering.At one point, Trump turned to NBC News President Deborah Turness and told her the network won t run a nice picture of him, instead choosing  this picture of me,  as he made a face with a double chin.I hear Donald Trump really hates this photo. So make sure not to retweet it. Ever. pic.twitter.com/6dUnchk8tC  Charles Johnson (@Green_Footballs) November 25, 2016#TrumpleChin is bad. Very weak. I have a tremendous chin. Other chins shouldn't be allowed on Twitter. Sad. pic.twitter.com/mb18VywW3L  Persistent Woman (@PixMichelle) November 25, 2016Apparently Donald Trump is very upset @NBC used an unflattering photo of him.Anyway, here's him and a pelican.Please don't RT. pic.twitter.com/6IAaSYKpzc  Steve Marmel (@Marmel) November 27, 2016We can understand Hannity s obsession with Donald Trump now. They re basically the same person with the same ego. The piece published by the Times was actually a softball interview but Hannity is upset over the photograph.Hannity described himself to the Times as  an advocacy journalist, or an opinion journalist   I want to give my audiences the best shows possible  and we describe him as a Donald Trump sycophant who has a raging hard-on for Hillary Clinton. While Hannity frequently calls liberals  snowflakes,  he continues to be the snowflakiest Fox News host on TV and on Twitter.Image via screen capture.",News,"November 28, 2017"
 Democrats Give Trump A Big F**ck You After He Attacks Them In Insane Twitter Rant,"Donald Trump s Twitter feed is always a goldmine of crazy. Unfortunately, since the orange overlord is now squatting in the Oval Office, those nutty tweets tend to have the ability to derail important policy initiatives, and can therefore have disastrous effects for the nation and sometimes the world. Case in point   the fact that he insisted upon attacking Democratic leaders that he had a meeting with regarding the debt ceiling, the Children s Health Insurance Program, the Deferred Action for Childhood Arrivals (DACA), and other important domestic policy initiatives. Apparently, Trump saw fit to take to Twitter to accuse his old pals  Chuck and Nancy  of not being strong enough on crime and immigration, and therefore doesn t see a way to make deals with them:Meeting with  Chuck and Nancy  today about keeping government open and working. Problem is they want illegal immigrants flooding into our Country unchecked, are weak on Crime and want to substantially RAISE Taxes. I don t see a deal!  Donald J. Trump (@realDonaldTrump) November 28, 2017Given this out-of-the-blue attack, Democratic Minority Leaders Nancy Pelosi (D-CA) and Chuck Schumer (D-NY) released a joint statement promptly pulling out of the meeting, which reads: Given that the President doesn t see a deal between Democrats and the White House, we believe the best path forward is to continue negotiating with our Republican counterparts in Congress instead. Leader Pelosi then took to Twitter herself to take Trump on:Given that the President doesn t see a deal between Democrats and the White House, we believe the best path forward is to continue negotiating with our Republican counterparts in Congress instead.  Nancy Pelosi (@NancyPelosi) November 28, 2017Rather than going to the White House for a show meeting that won t result in an agreement, we ve asked @SenateMajLdr & @SpeakerRyan to meet this afternoon. Read my full statement w/ @SenSchumer here: https://t.co/v17WhoEJFU  Nancy Pelosi (@NancyPelosi) November 28, 2017It s likely best that the Democrats don t go meet with Trump anyway. He is clearly becoming more and more unhinged by the day. There was absolutely no reason for him to attack these leaders who had set up a time to meet with him in good faith. Then again, we re led by a crazy man, and there s not much sense in anything at all anymore.Look for that government shutdown, folks. It s coming.Watch a video on the situation, below:Featured image via Zach Gibson   Pool/Getty Images.",News,"November 28, 2017"
