title,text,subject,date
Factbox: Big-ticket items at center of Congress spending bill,"(Reuters) - The U.S. Congress on Thursday approved a temporary funding bill to prevent federal agencies from shutting down at midnight Friday when existing money was set to expire. The following are the major items that were debated on the legislation that President Donald Trump is expected to sign into law: The Friday midnight deadline for action was the result of the Republican-controlled Congress failing to pass any of the regular appropriations bills for the fiscal year that began Oct. 1. Instead, the government has been operating on a series of temporary measures. This newest stopgap bill continues funding for government operations through Jan. 19, giving lawmakers several weeks to work out a spending bill that would pay for agency activities through Sept. 30, the end of the current fiscal year.  House of Representatives conservatives failed in their bid to attach a major defense spending increase that would fund the Pentagon through September. Instead, Congress agreed to fund the military through Jan. 19, like most other programs. But in a move to attract support, a $4.7 billion increase was included to be used for missile defense and ship repair. Democrats and Republicans will continue negotiations on higher funding for both military and non-military programs. An $81 billion disaster aid bill was going to be attached to the government funding bill. Instead, the House approved it as a stand-alone bill, only to see the Senate put off action until at least next month. It would build on about $52 billion already provided to Puerto Rico, the U.S. Virgin Islands and several states hit by severe hurricanes, wildfires or other natural disasters. Democrats want to do more for Puerto Rico and some Republicans worry about the mounting costs of disaster aid. The Children’s Health Insurance Program, which helps provide medical care to nearly 9 million children in low-income families, will get $2.85 billion to cover expenses through March as lawmakers seek a more permanent solution. Senators put off until early next year their bid to maintain healthcare subsidies for low-income people participating in the Affordable Care Act, also known as Obamacare. Many House Republican lawmakers dislike the idea. The National Security Agency’s warrantless internet surveillance program under the Foreign Intelligence Surveillance Act will be extended through Jan. 19 as lawmakers try to reconcile competing versions of such legislation in the House and Senate.  Legislation to protect “Dreamers” from deportation was not included, despite Democrats’ push to resolve the issue by year’s end. It was a major disappointment for the Congressional Hispanic Caucus and immigration advocacy groups. But negotiators are still trying to reach a deal on helping immigrants, many from Mexico and Central America, brought to the United States illegally as children. The issue is expected to come back to life in early 2018.   ",politicsNews,"December 21, 2017 "
"In victory for Trump, judge tosses suit on foreign payments","NEW YORK (Reuters) - A federal judge in New York on Thursday threw out a lawsuit that had accused President Donald Trump of violating the U.S. Constitution by accepting foreign payments through his hotels and other businesses, handing him a major victory on an issue that has dogged him since even before he took office in January. Though other lawsuits remain pending that make similar claims, the ruling by U.S. District Judge George Daniels is the first to weigh the merits of the U.S. Constitution’s anti-corruption provisions as they apply to Trump, a wealthy businessman who as president regularly visits his own hotels, resorts and golf clubs. In a 29-page opinion granting the Trump administration’s request to toss the suit, Daniels said the plaintiffs did not have legal standing to bring the suit. The plaintiffs included the nonprofit watchdog group Citizens for Responsibility and Ethics in Washington (CREW), a hotel owner, a hotel events booker and a restaurant trade group. The lawsuit, filed after the Republican president took office in January, accused Trump of running afoul of the Constitution’s “emoluments” clause by maintaining ownership of his business empire while in office.  The emoluments clause, designed to prevent corruption and foreign influence, bars U.S. officials from accepting gifts from foreign governments without congressional approval. Trump has ceded day-to-day control of his businesses to his sons. Critics have said that is not a sufficient safeguard. The plaintiffs said they are legally injured when foreign governments try to “curry favor” with Trump by paying to use his businesses, such as the Trump International Hotel in Washington or a high-end restaurant at a Trump hotel in New York City. The plaintiffs said this leads them to have lost patronage, wages and commissions. U.S. Department of Justice spokeswoman Lauren Ehrsam said the Trump administration “appreciates the court’s ruling.” Daniels, appointed to the bench by Democratic former President Bill Clinton, said in his decision that the plaintiffs’ claims were speculative. Daniels said Trump had amassed wealth and fame even before taking office and was competing in the hospitality industry.  “It is only natural that interest in his properties has generally increased since he became president,” the judge wrote. The judge also said that if Congress wanted to do something about the president’s actions, it could. “Congress is not a potted plant,” Daniels said. “It is a co-equal branch of the federal government with the power to act.” CREW Executive Director Noah Bookbinder said that his legal team is weighing options on how to proceed. “While today’s ruling is a setback, we will not walk away from this serious and ongoing constitutional violation,” Bookbinder added. Some legal experts had raised concerns even before his inauguration on Jan. 20 that Trump would violate the emoluments clause as president.  ",politicsNews,"December 21, 2017 "
Senate shelves disaster aid bill until next month,"WASHINGTON (Reuters) - Legislation to provide $81 billion in new disaster aid for U.S. states, Puerto Rico and the U.S. Virgin Islands was put on hold by the Senate on Thursday amid attacks from both Republicans and Democrats. The Republican-controlled House of Representatives passed the legislation earlier on Thursday to help recovery efforts stemming from hurricanes and wildfires. But the Senate put off a vote until at least January, according to some lawmakers and aides, after Democrats complained Puerto Rico was not getting enough help and some fiscal hawks fretted about the overall cost. ",politicsNews,"December 22, 2017 "
"Trump on Twitter (Dec 21) - Tax Cuts, Home sales","The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - The Massive Tax Cuts, which the Fake News Media is desperate to write badly about so as to please their Democrat bosses, will soon be kicking in and will speak for themselves. Companies are already making big payments to workers. Dems want to raise taxes, hate these big Cuts! [0724 EST] - Was @foxandfriends just named the most influential show in news? You deserve it - three great people! The many Fake News Hate Shows should study your formula for success! [0745 EST] - Home Sales hit BEST numbers in 10 years! MAKE AMERICA GREAT AGAIN [0856 EST] - House Democrats want a SHUTDOWN for the holidays in order to distract from the very popular, just passed, Tax Cuts. House Republicans, don’t let this happen. Pass the C.R. TODAY and keep our Government OPEN! [0952 EST] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",politicsNews,"December 21, 2017 "
House widens ethics probe to include Farenthold campaign work,"WASHINGTON (Reuters) - The ethics probe into U.S. Representative Blake Farenthold, who is already under a cloud for alleged sexual misconduct, is being expanded to look into whether he mixed his political campaign with congressional work and lied to the House Ethics Committee, the panel said on Thursday. Last week, Farenthold said he would not seek re-election next year after accounts surfaced that he created a hostile work environment. The Texas Republican denied allegations of sexual harassment but admitted allowing an unprofessional culture in his Capitol Hill office. On Thursday the ethics committee voted unanimously to investigate whether Farenthold used his congressional staff and other resources of the House of Representatives to further his political campaign, and if he had made false statements or omissions to the committee. The panel was already looking into whether he committed sexual harassment, discrimination and retaliation against a former staff member and if he made inappropriate statements to other members of his staff.  The committee said the announcement should not be read as an indication that it had found any rule violations. Farenthold’s office did not immediately respond to a request for comment. Congress strictly divides lawmakers’ work on Capitol Hill and their runs for re-election so that taxpayers do not end up subsidizing political campaigns. In August, the committee went so far as to warn Representatives, who face elections every two years, they should not even send texts or forward emails related to their campaigns while in House buildings. Congress is reviewing its workplace policies on sexual harassment after a number of lawmakers have been accused of sexual misconduct in recent weeks amid a wave of such allegations against powerful men in entertainment, politics and the media. A bipartisan group of lawmakers in the House said on Thursday intends to introduce legislation in January reforming a 20-year-old law that covers sexual harassment in Congress, which it hopes will pass soon after. ",politicsNews,"December 21, 2017 "
U.S. court rejects Trump bid to stop transgender military recruits on Jan. 1,"NEW YORK (Reuters) - A federal appeals court in Virginia on Thursday rejected a bid by President Donald Trump’s administration to prevent the U.S. military from accepting transgender recruits starting Jan. 1. The administration had urged the appeals court to suspend an order by a federal judge in Baltimore for the armed forces to begin accepting transgender recruits on that date. The administration has said the Jan. 1 start date was causing the armed forces to scramble to revise their policies at the risk of harming military readiness.  In a brief two-paragraph order, the three-judge panel of the Richmond-based 4th U.S. Circuit Court of Appeals said it was denying the administration’s request while the appeal proceeds. All three judges are Democratic appointees.  The court’s action could prompt the administration to ask the conservative-majority U.S. Supreme Court to intervene. “We disagree with the court’s ruling and are currently evaluating the next steps,” U.S. Justice Department spokeswoman Lauren Ehrsam said in a statement. Several transgender service members, backed by the American Civil Liberties Union, filed suit in Maryland after Trump said in July he would ban transgender people from the military, a move that would reverse a policy of the Republican president’s Democratic predecessor Barack Obama to accept them. Trump cited concern over military focus and medical costs. So far, three federal judges around the country have issued injunctions blocking Trump’s ban. His administration has appealed all three rulings.  Joshua Block, an ACLU attorney who represents the plaintiffs in the Maryland case, said he was happy the appeals court saw through the government’s “smokescreen” to further delay enlistment.  Thursday’s action was in response to the administration’s appeal of a Nov. 21 ruling by U.S. District Judge Marvin Garbis, who said that the transgender prohibition likely violates the plaintiffs’ constitutional right to equal protection under the law. The Garbis ruling followed a similar one on Oct. 30 by another federal judge in Washington, D.C. A third judge in Seattle also ruled against the administration on Dec. 11. In an August memorandum, Trump gave the military until March 2018 to revert to a policy prohibiting openly transgender people from joining the military and authorizing their discharge. The memo also halted the use of government funds for sex-reassignment surgery for active-duty military personnel. The Obama administration had set a deadline of July 1 of this year to begin accepting transgender recruits. But Trump’s defense secretary, James Mattis, postponed that date to Jan. 1, which the president’s ban then put off indefinitely. The Trump administration said in legal papers that the armed forces are not prepared to train thousands of personnel on the medical standards needed to process transgender applicants and might have to accept “some individuals who are not medically fit for service.” The Pentagon on Dec. 8 issued guidelines to recruitment personnel in order to enlist transgender applicants by Jan. 1. The memo outlined medical requirements and specified how the applicants’ sex would be identified and even which undergarments they would wear. The ban’s challengers said the memo contradicted the claim that the military was not ready.  The Justice Department disagreed, telling the court on Wednesday that “all this memorandum shows is that the military is scrambling to comply with the injunction.” The lawsuit’s lead plaintiff Brock Stone, 34, has served in the U.S. Navy for 11 years, including a nine-month deployment to Afghanistan, and wants to remain for at least 20 years, according to court papers.  ",politicsNews,"December 21, 2017 "
U.S. House approves $81 billion for disaster aid,"WASHINGTON (Reuters) - The U.S. House of Representatives on Thursday approved an $81 billion bill to help widespread recovery efforts from hurricanes and wildfires this year. By a vote of 251-169, the House passed the measure to help Puerto Rico, the U.S. Virgin Islands and states rebuild following the natural disasters. The bill now goes to the Senate where it is expected to be approved this week. ",politicsNews,"December 21, 2017 "
House Democrats rally to protect Special Counsel Mueller,"WASHINGTON (Reuters) - Democrats in the U.S. House of Representatives rallied behind Special Counsel Robert Mueller on Thursday, after recent attempts by Republicans and conservative news outlets to discredit him and his probe into Russian interference in the 2016 presidential election. In a letter sent to Justice Department Deputy Attorney General Rod Rosenstein, 171 of the 193 Democrats in the House said they support Mueller’s probe, and urged Rosenstein to let it continue “unfettered by political influence or threats to his authority.”  “We will not stand by and allow Fox News and right-wing Republicans to defy the rule of law and create their own rules to interfere with the legitimate investigation under the Constitution of the United States,” California Democrat Maxine Waters said during a press conference Thursday. “There is an organized effort by Republicans ... to spin a false narrative and conjure up outrageous scenarios to accuse Special Counsel Mueller of being biased,” she added. Rosenstein appointed Mueller as Special Counsel in May, after President Donald Trump fired former FBI Director James Comey for what Trump later said was “this Russia thing.” Critics promptly accused the president of trying to obstruct the probe. Mueller is investigating whether Trump’s presidential campaign colluded with Russia to interfere with the election. Russia has denied meddling and Trump has said there was no collusion.  Republican criticism of Mueller, himself a member of their party, has intensified in recent months since he charged four of Trump’s close associates, including former campaign manager Paul Manafort and former National Security Adviser Michael Flynn. Republicans and talk show hosts on Fox News have accused Mueller’s team and the Federal Bureau of Investigation of bias, citing issues including anti-Trump text messages exchanged between two FBI staffers who previously worked on Mueller’s team. House Republicans have launched their own investigation into the FBI’s handling of Hillary Clinton’s emails, and questioned whether she received favorable treatment after no charges were brought. Recently, rumors have flown around Washington that Trump may be seeking to have Mueller fired. Trump’s lawyers have said that is not true. Rosenstein, also a Republican, oversees Mueller’s team. He can only fire Mueller for good cause, and he told Congress last week he sees no legitimate basis for doing so. “This investigation must continue unimpeded,” House Judiciary Committee Ranking Democrat Jerrold Nadler said Thursday. Nadler said Republicans were trying to “provide cover for the President as the walls close in on him.” ",politicsNews,"December 21, 2017 "
Second U.S. judge blocks Trump administration birth control rules,"SAN FRANCISCO (Reuters) - A second U.S. judge on Thursday blocked President Donald Trump’s administration from enforcing new rules that undermine an Obamacare requirement for employers to provide insurance that covers women’s birth control. U.S. District Judge Haywood Gilliam Jr. in Oakland, California, said the federal government likely did not follow proper administrative procedures in promulgating the new rules, and put them on hold while a lawsuit challenging their legality proceeds. The decision followed a similar ruling from a federal judge in Philadelphia last Friday that blocked the administration from enforcing rules it announced in October allowing businesses or nonprofits to obtain exemptions on moral or religious grounds. Gilliam ruled on a lawsuit pursued by Democratic attorneys general in California, Delaware, Maryland, New York and Virginia. He said that a preliminary injunction was necessary given the “dire public health and fiscal consequences” that could result as a result of the administration adopting the rules without the input of interested parties. “If the Court ultimately finds in favor of Plaintiffs on the merits, any harm caused in the interim by rescinded contraceptive coverage would not be susceptible to remedy,” he wrote. California Attorney General Xavier Becerra said in a statement that, given last week’s decision in Pennsylvania, “today’s ruling amounts to a one-two punch against the Trump administration’s unlawful overreach.” The U.S. Justice Department defended the rules in court.  Lauren Ehrsam, a department spokeswoman, said the agency disagreed with the ruling and was evaluating its next steps. “This administration is committed to defending the religious liberty of all Americans and we look forward to doing so in court,” Ehrsam said in a statement. The lawsuit is among several that Democratic state attorneys general filed after the Republican Trump administration revealed the new rules on Oct. 6, which targeted the contraceptive mandate implemented as part of 2010’s Affordable Care Act, popularly known as Obamacare. The rules will let businesses or nonprofits lodge religious or moral objections to obtain an exemption from the law’s mandate that employers provide contraceptive coverage in health insurance with no co-payment. Conservative Christian activists and congressional Republicans praised the move, while reproductive rights advocates and Democrats criticized it. ",politicsNews,"December 21, 2017 "
Senators seek to stop expansion of airport facial scans,"WASHINGTON (Reuters) - Two U.S. senators on Thursday urged federal authorities to halt the planned expansion of a $1 billion airport facial scanning program, saying the technology used to identify travelers on some flights departing from nine U.S. airports for international destinations may not be not accurate enough and raises privacy concerns. Congress has approved the use of the program for non-U.S. citizens, but never expressly authorized its use for Americans. The Department of Homeland Security has said the system is needed to prevent travelers from leaving the country using someone else’s identity and to prevent visitors to the United States from overstaying their visas. Senators Mike Lee, a Republican, and Edward Markey, a Democrat, in a letter to Department of Homeland Security Secretary Kirstjen Nielsen, raised concerns that too many travelers would be inconvenienced by faulty scan results and questioned why Americans are being subjected to the screens, known as biometric exit detection technology.  In the letter, they raised objections to expanding the program beyond the nine airports where it is already in use. “We request that DHS stop the expansion of this program and provide Congress with its explicit statutory authority to use and expand a biometric exit program on U.S. citizens,” the senators wrote. “If there is no specific authorization, then we request an explanation for why DHS believes it has the authority to proceed” They cited a report released Thursday by Georgetown University Law School’s Center on Privacy & Technology that found DHS is conducting the scans “without basic legal and technical safeguards - or any meaningful justification of its billion-dollar cost.” Congress in 2016 authorized spending up to $1 billion over 10 years on the facial scans. The U.S. Customs and Border Protection (CBP), on its website, says the program collects “facial images from all travelers from the United States” on a flight and uses the images to verify identities. It says the images are stored for no more than two weeks and says that “CBP is dedicated to protecting the privacy of all travelers.” The government said Thursday that U.S. citizens may opt out of the facial screening and instead have a separate review of their ID documents. A U.S. Customs and Border Protection spokeswoman said the government is working to establish the biometric exit program “in a way that’s most efficient and secure for the traveler and that is least disruptive for the travel industry.” Airports using the system include Boston, Las Vegas, Miami, New York’s John F. Kennedy, Washington Dulles, both Houston airports, Chicago O’Hare and Atlanta. The senators want DHS to provide data that the program will not unduly burden travelers. DHS said previously its goal is a 96 percent “true accept rate,” meaning the technology can positively identify 96 percent of the faces it scans. The senators, however, said this meant “there would still be a false denial for one in 25 travelers. Further there is evidence that certain face scans exhibit different error rate depending on the race or gender of the person being scanned.” DHS has said travelers who cannot be verified are escorted to another area where Customs and Border Patrol uses other methods to verify their identity. The Georgetown Law report also noted that DHS has not established any rules governing the program.  “It’s as if DHS has hired a billion-dollar bouncer to check IDs but never checked how good he is at spotting a fake,” said Laura Moy, deputy director of the center and co-author of the report. “They also don’t know if he’s biased against certain groups of people.” The senators said DHS also needed safeguards to ensure facial data is not shared with other U.S. agencies. ",politicsNews,"December 21, 2017 "
U.S. launches effort to reduce reliance on imports or critical minerals,"WASHINGTON (Reuters) - U.S. Interior Secretary Ryan Zinke on Thursday launched an effort to reduce U.S. dependence on foreign supplies of critical minerals used in smartphones, computers and military equipment, which he said poses a national security and economic risk. Under a directive from President Donald Trump, Zinke will  work with Defense Secretary Jim Mattis to publish in 60 days a list of non-fuel minerals that are vulnerable to supply chain disruptions and necessary for manufacturing and will develop a strategy to lessen U.S. dependence on foreign suppliers. The policy would aim to identify new domestic sources of critical minerals; increase domestic exploration, mining and  recycling; giving miners and producers electronic access to better mapping and geological data; and streamlining leasing and permitting for new mines. “The United States must not remain reliant on foreign competitors like Russia and China for the critical minerals needed to keep our economy strong and our country safe,” Trump said. The order comes after the Interior Department and the U.S. Geological Survey published a report earlier this week that detailed U.S. dependence on foreign competitors for its supply of certain minerals. The report identified 23 out of 88 minerals that are priorities for U.S. national defense and the economy because they are components in products ranging from batteries to military equipment. The list included rare earths metals, lithium, graphite and other minerals.  That report did not offer policy recommendations, but Zinke said he would rely on the findings as he prioritizes research into certain mineral deposit areas on federal land and plans policies to promote mining. Twenty of the 23 critical minerals that the United States relies on are sourced from China. Much of the world’s lithium is produced in Australia and Chile, with the bulk of the world’s reserves straddling huge salt flats in the so-called lithium triangle of Chile, Bolivia and Argentina.  Lithium exports from Chile, for example, approached $600 million in 2016, or roughly 40 percent of the global market by volume, according to Chile development agency Corfo. Lithium producers SQM, Albemarle and FMC Lithium are among the region’s top producers. ",politicsNews,"December 21, 2017 "
"Short-term government funding, disaster aid bills advance in House","WASHINGTON (Reuters) - The U.S. House of Representatives on Thursday took a step toward averting a partial government shutdown at the end of this week, approving rules to debate a bill that would fund federal agencies through Jan. 19. Also cleared for debate was an $81 billion disaster aid bill to help U.S. states, Puerto Rico and the U.S. Virgin Islands recover from a series of recent natural disasters. House votes on both bills were expected later on Thursday. ",politicsNews,"December 21, 2017 "
Spy chiefs pressure Congress to renew expiring surveillance law,"WASHINGTON (Reuters) - The leaders of the U.S. intelligence community on Thursday pressed Congress to renew the National Security Agency’s expiring surveillance law, warning in a rare public statement that national security may be endangered if lawmakers let it lapse. The message from the intelligence chiefs sought to apply pressure on lawmakers who appeared to abandon an effort this week to pass legislation that would have reauthorized for several years the NSA’s warrantless internet spying program, which is due to expire on Dec. 31. That plan cratered late on Wednesday amid objections from a sizable coalition of Republicans and Democrats who want to have more privacy safeguards in the program, which chiefly targets foreigners but also collects communications from an unknown number of Americans. Instead, House Republicans unveiled a stopgap funding measure on Thursday that includes an extension of the surveillance law until Jan. 19. The law, known as Section 702 of the Foreign Intelligence Surveillance Act, is considered by U.S. intelligence agencies to be vital to national security. “There is no substitute for Section 702,” Director of National Intelligence Dan Coats, Attorney General Jeff Sessions, and the directors the NSA, FBI and CIA wrote in the joint statement, adding that failure to renew the authority would make it easier for foreign adversaries to “plan attacks against our citizens and allies without detection.” Section 702 allows the NSA to collect vast amounts of digital communications from foreign suspects living outside the United States. But the program incidentally gathers communications of Americans for a variety of technical reasons, including if they communicate with a foreign target living overseas. Those communications can then be subject to searches without a warrant, including by the Federal Bureau of Investigation. Some lawmakers in both parties want to eliminate or partially restrict the U.S. government’s ability to review data of Americans collected under Section 702 without first obtaining a warrant. The intelligence chiefs also criticized the current plan to temporarily extend the program, saying short-term extensions “fail to provide certainty and will create needless and wasteful operational complications.” U.S. officials recently acknowledged the end-year deadline may not matter much because of a belief the program can lawfully continue through April due to the way it is annually certified.  In their statement, however, the intelligence chiefs warned that the surveillance program would need to begin “winding down” well in advance of the April date. ",politicsNews,"December 21, 2017 "
Trump urges Congress to pass short-term spending bill,WASHINGTON (Reuters) - U.S. President Donald Trump called on the Republican Congress to pass a short-term government spending bill later on Thursday to avoid a shutdown when current funding expires at midnight on Friday. Republicans in the House of Representatives have unveiled a stopgap spending bill that would allow the government to stay open at current funding levels. “Pass the C.R. (continuing resolution) TODAY and keep our Government OPEN!” Trump wrote in a post on Twitter.  ,politicsNews,"December 21, 2017 "
"House gives final approval to tax bill, delivering victory to Trump","WASHINGTON (Reuters) - The Republican-controlled U.S. House of Representatives gave final approval on Wednesday to the biggest overhaul of the U.S. tax code in 30 years, sending a sweeping $1.5 trillion tax bill to President Donald Trump for his signature. In sealing Trump’s first major legislative victory since he took office in January, Republicans steamrolled opposition from Democrats to pass a bill that slashes taxes for corporations and the wealthy while giving mixed, temporary tax relief to middle-class Americans. The House approved the measure by 224-201, passing it for the second time in two days after a procedural foul-up forced another vote on Wednesday. The Republican-led Senate had passed it 51-48 in the early hours of Wednesday. “We are making America great again,” Trump said, echoing his campaign slogan at a White House celebration with Republican lawmakers. “Ultimately what does it mean? It means jobs, jobs, jobs, jobs.” Trump, who emphasized a tax cut for middle-class Americans during his 2016 campaign, said at an earlier Cabinet meeting that lowering the corporate tax rate to 21 percent from 35 percent was “probably the biggest factor in this plan.” It was uncertain when the bill would be signed. White House economic adviser Gary Cohn said the timing depended on whether automatic spending cuts triggered by the legislation could be waived. The administration expects the waiver to be included in a spending resolution Congress will pass later this week, a White House official told reporters. Cohn told Fox News Channel on Wednesday night that Trump could sign the bill as soon as Friday if the resolution was passed by then. “If not, most likely we’ll sign it in the first week of the new year,” Cohn said. In addition to cutting the U.S. corporate income tax rate, the debt-financed legislation gives other business owners a new 20 percent deduction on business income and reshapes how the government taxes multinational corporations along the lines that the country’s largest businesses have recommended for years. Wall Street’s main indexes were little changed on Wednesday, taking a breather after a month-long rally ahead of the long-anticipated tax vote. The S&P 500 has climbed about 4.5 percent since mid-November, led by a rally in sectors such as transport, banks and others that are expected to benefit the most from lower taxes. Under the bill, millions of Americans would stop itemizing deductions, putting tax breaks that incentivize home ownership and charitable donations out of their reach, but also making tax returns somewhat simpler and shorter. The bill keeps the existing number of tax brackets but adjusts many of the rates and income levels for each one. The top tax rate for high earners is reduced. The estate tax on inheritances is changed so far fewer people will pay. Once signed, taxpayers likely would see the first changes to their paycheck tax withholdings in February. Most households will not see the full effect of the tax plan on their income until they file their 2018 taxes in early 2019. In two provisions added to secure needed Republican votes, the legislation also allows oil drilling in Alaska’s Arctic National Wildlife Refuge and removes a tax penalty under the Obamacare health law for Americans who do not obtain health insurance. “We have essentially repealed Obamacare and we’ll come up with something that will be much better,” Trump said. Democrats were united in opposition to the tax legislation, calling it a giveaway to the wealthy that will widen the income gap between rich and poor, while adding $1.5 trillion over the next decade to the $20 trillion national debt. Trump promised during the campaign that he would eliminate the national debt. “Today the Republicans take their victory lap for successfully pillaging the American middle class to benefit the powerful and the privileged,” House Democratic leader Nancy Pelosi said. Opinion polls show the tax bill is unpopular with the public and Democrats promised to make Republicans pay for their vote during next year’s congressional elections, when all 435 House seats and 34 of the 100 Senate seats will be up for grabs. “Republicans will rue the day they passed this bill,” Senate Democratic leader Chuck Schumer told reporters. “We are going to continue hammering away about why this bill is so unpopular.” U.S. House Speaker Paul Ryan defended the bill, saying support would grow for after it passes and Americans felt relief. “I think minds are going to change,” Ryan said on ABC’s “Good Morning America” television program. A few Republicans, a party once defined by fiscal hawkishness, have protested the deficit spending encompassed in the bill. But most voted for it anyway, saying it would help businesses and individuals while boosting an already expanding economy they see as not growing fast enough. In the House, 12 Republicans voted against the tax bill. All but one, Walter Jones of North Carolina, were from the high-tax states of New York, New Jersey and California, which will be hit by the bill’s cap on deductions for state and local taxes. Despite Trump administration promises that the tax overhaul would focus on the middle class and not cut taxes for the rich, the nonpartisan Tax Policy Center, a think tank in Washington, estimated middle-income households would see an average tax cut of $900 next year under the bill, while the wealthiest 1 percent of Americans would see an average cut of $51,000. The House was forced to vote again after the Senate parliamentarian ruled three minor provisions violated arcane Senate rules. To proceed, the Senate deleted the three provisions and then approved the bill. Since the House and Senate must approve the same legislation before Trump can sign it into law, the Senate’s vote sent the bill back to the House. ",politicsNews,"December 19, 2017 "
U.S. tax plan roils popular bet in bond market,"NEW YORK (Reuters) - Passage of a long-anticipated U.S. tax overhaul has up-ended the bond market’s favorite trade of the year as yields on some long-dated Treasuries shot to their highest in months, but doubts that the tax cuts will fuel inflation have many investors confident the reversal will be short-lived. The view that the U.S. Federal Reserve will keep raising short-term interest rates, even as inflation remains subdued, has made longer-dated Treasury bonds more appealing to own than short-dated ones. This has made so-called yield curve flattener trades - a bet that the gap between short- and long-dated bond yields will narrow - a profitable bet in the bond market this year. Investors’ appetite for this trade drove the yield curve to its flattest level in a decade earlier this week. However, a sharp reversal got underway as the tax bill’s passage became certain, paving the way for a bigger government deficit and more federal borrowing. “It’s a great time to cash out,” said Brian Reynolds, asset class strategist at New York-based Canaccord Genuity.  Both Republican-controlled Congressional chambers have approved the tax legislation, and President Donald Trump is expected to sign it in the days ahead.    The Treasury market selloff pushed the benchmark 10-year yield up to nearly 2.50 percent, its highest in nine months and the 30-year yield to around 2.87 percent, a five-week peak. Some analysts reckoned the jump in yields reflects investors demanding higher compensation, or term premium, in case the tax cuts stoke inflation and hurt longer-dated bonds. How long this prevails is an open question, though, given previous episodes of curve steepening in the last year have quickly faded. “In other words, sharp term premium moves tend not be permanent,” Cornerstone Macro analysts said in a note on Wednesday. In late afternoon trading, the spread between two-year and 10-year Treasury yields was 63 basis points versus 60 basis points on Tuesday and around 51 earlier in the week. Even with this week’s steepening, the two-to-10-year part of the curve has flattened nearly 63 basis points this year. Curve flatteners are seen as likely to regain popularity in the long run due to a low inflation outlook and sturdy global demand for long-dated U.S. debt. In the short term, however, it may prove a choppy trade as investors gauge the bill’s impact. “It’s hard to predict how the yield curve would behave in the short term. The biggest question is the timing and level of cash flows going to the government after tax reform,” Canaccord’s Reynolds said. One factor is the mountain of corporate cash held overseas. As part of the new tax code, U.S. multinational companies could bring back some of the estimated $2.6 trillion in business profits they have overseas and the Treasury Department could benefit from the taxes on the repatriated money.  Reynolds estimated the Treasury might receive as much as $225 billion in tax receipts in 2018 if the companies bring back all their overseas profits. This means the government could issue fewer two- and three-year Treasury securities, pressuring these yields lower and steepening the yield curve into 2019, he said.  Independent government estimates suggest the tax plan could add at least $1 trillion to the $20 trillion in national debt in 10 years as the Treasury Department would ratchet up borrowing to compensate for shortfalls in tax receipts. The degree to which the bill may spur both business investment and consumer spending, which could lift tax receipts and cap the rise in the deficit, is another key unknown for the shape of the yield curve going forward. Still, the dominant view on Wall Street remains that the cut will provide only a short-term bump up in economic growth, and many analysts expect the longer-term curve-flattening trend to reassert itself in the year ahead. “Accordingly, we maintain our conviction on curve flattening going into 2018,” Morgan Stanley analysts wrote in a note on Wednesday.  ",politicsNews,"December 20, 2017 "
U.S. lawmakers seek temporary extension to internet spying program,"WASHINGTON (Reuters) - Republican leaders in the U.S. House of Representatives are working to build support to temporarily extend the National Security Agency’s expiring internet surveillance program by tucking it into a stop-gap funding measure, lawmakers said. The month-long extension of the surveillance law, known as Section 702 of the Foreign Intelligence Surveillance Act, would punt a contentious national security issue into the new year in an attempt to buy lawmakers more time to hash out differences over various proposed privacy reforms.  Lawmakers leaving a Republican conference meeting on Wednesday evening said it was not clear whether the stop-gap bill had enough support to avert a partial government shutdown on Saturday, or whether the possible addition of the Section 702 extension would impact its chances for passage. It remained possible lawmakers would vote on the short-term extension separate from the spending bill. Absent congressional action the law, which allows the NSA to collect vast amounts of digital communications from foreign suspects living outside the United States, will expire on Dec. 31.  Earlier in the day, House Republicans retreated from a plan to vote on a stand-alone measure to renew Section 702 until 2021 amid sizable opposition from both parties that stemmed from concerns the bill would violate U.S. privacy rights. Some U.S. officials have recently said that deadline may not ultimately matter and that the program can lawfully continue through April due to the way it is annually certified. But lawmakers and the White House still view the law’s end-year expiration as significant.  “I think clearly we need the reauthorization for FISA, and that is expected we’ll get that done” before the end of the year, Marc Short, the White House’s legislative director, said Wednesday on MSNBC. U.S. intelligence officials consider Section 702 among the most vital of tools at their disposal to thwart threats to national security and American allies. The law allows the NSA to collect vast amounts of digital communications from foreign suspects living outside the United States. But the program incidentally gathers communications of Americans for a variety of technical reasons, including if they communicate with a foreign target living overseas.  Those communications can then be subject to searches without a warrant, including by the Federal Bureau of Investigation. The House Judiciary Committee advanced a bill in November that would partially restrict the U.S. government’s ability to review American data by requiring a warrant in some cases. (This story has been refiled to correct typographical error in headline) ",politicsNews,"December 20, 2017 "
